id,a1,a2
7801,33228,26871
7802,15695,10660
7803,22656,20060
7804,15952,40113
7805,48301,7694
7806,38834,40119
7807,20041,26184
7808,31434,37895
7809,27677,10153
7810,17817,27165
7811,12146,27261
7812,20183,21585
7813,44303,24750
7814,23951,16307
7815,23251,23569
7816,25256,12543
7817,4002,7603
7818,39953,11231
7819,32095,2113
7820,45187,26925
7821,37725,22277
7822,30995,12206
7823,33009,49208
7824,x7824,y7824
7825,38566,34892
7826,36032,19965
7827,4744,18710
7828,16165,43301
7829,36835,13675
7830,29682,6455
7831,38727,11395
7832,3710,15419
7833,21387,33878
7834,12157,13666
7835,22309,19929
7836,20891,39865
7837,46002,16718
7838,17867,10751
7839,462,8737
7840,45708,14661
7841,10817,3115
7842,5902,14668
7843,18084,17734
7844,9336,13304
7845,36272,42015
7846,41038,34043
7847,21040,43253
7848,19368,20889
7849,28822,11408
7850,47145,29190
7851,315,41249
7852,30230,39478
7853,14549,38415
7854,4979,15069
7855,38230,16098
7856,18295,13794
7857,30371,39266
7858,14287,17932
7859,26882,18785
7860,35271,39857
7861,33796,27812
7862,37931,3431
7863,36129,2486
7864,49058,14051
7865,42857,32054
7866,26075,7081
7867,6279,36238
7868,42563,45282
7869,9722,39446
7870,43234,39856
7871,37410,8056
7872,47233,49204
7873,1931,1264
7874,26356,19588
7875,3173,8742
7876,x7876,y7876
7877,43551,42980
7878,32493,33511
7879,43164,18023
7880,37732,2586
7881,2929,13517
7882,11900,37754
7883,43829,2431
7884,34424,38767
7885,3881,12830
7886,18978,47917
7887,3888,41946
7888,24376,13967
7889,x7889,y7889
7890,33443,46581
7891,28788,39373
7892,27201,29809
7893,39628,48972
7894,39227,39111
7895,39656,8984
7896,30603,25411
7897,25684,49597
7898,7589,23348
7899,22442,26343
7900,4354,38393
7901,16628,27588
7902,22709,24182
7903,x7903,y7903
7904,10630,24049
7905,43444,40265
7906,41980,33868
7907,27649,31257
7908,49394,40078
7909,40552,40236
7910,41468,20056
7911,24739,37532
7912,25701,21578
7913,42130,44072
7914,3377,38839
7915,20279,49706
7916,10451,15474
7917,20721,35228
7918,44116,17918
7919,28437,24462
7920,x7920,y7920
7921,10262,4869
7922,19137,38167
7923,8536,44071
7924,16060,38333
7925,12198,31833
7926,14663,47232
7927,42432,10572
7928,14034,20491
7929,7551,18846
7930,32417,24387
7931,2332,47906
7932,21306,5834
7933,35392,5057
7934,2131,14589
7935,35048,45095
7936,12605,40147
7937,44747,45799
7938,31450,27744
7939,24139,33699
7940,29784,11163
7941,12801,45702
7942,3006,1878
7943,13373,7424
7944,36562,47359
7945,31996,33847
7946,44188,35960
7947,9273,29617
7948,13392,38082
7949,7411,20633
7950,9388,21260
7951,44139,41017
7952,7645,31697
7953,22190,46398
7954,26997,4303
7955,25881,13026
7956,40512,37112
7957,6482,48365
7958,33630,35691
7959,19042,10077
7960,13320,38985
7961,4216,17363
7962,37254,33338
7963,20244,1335
7964,38529,47350
7965,45962,40466
7966,5329,20715
7967,25357,47077
7968,46935,35737
7969,43752,34044
7970,6310,5908
7971,46248,27711
7972,17884,31227
7973,44913,42268
7974,9264,42082
7975,5894,43375
7976,24219,38697
7977,13856,3804
7978,5261,10959
7979,38556,12349
7980,12110,31492
7981,709,24513
7982,33977,12086
7983,15077,1608
7984,30231,14759
7985,9731,28647
7986,20658,11024
7987,20336,41420
7988,19147,32498
7989,36694,42976
7990,41909,33458
7991,4238,18325
7992,25530,4761
7993,2475,6783
7994,3885,30758
7995,38315,3696
7996,22580,3152
7997,5200,5340
7998,38653,34657
7999,8756,44325
8000,31136,366
8001,18566,48433
8002,25636,10473
8003,20414,26174
8004,44669,40245
8005,6488,26266
8006,43111,1063
8007,9127,38795
8008,35783,49393
8009,42121,32178
8010,10181,49090
8011,40571,39826
8012,37399,32403
8013,47504,7402
8014,4848,22068
8015,11917,38479
8016,5397,6644
8017,13323,20571
8018,29496,25944
8019,27950,44803
8020,47004,32086
8021,3422,22971
8022,34772,5895
8023,28721,5802
8024,19764,38691
8025,x8025,y8025
8026,29106,1245
8027,49897,30818
8028,39016,16859
8029,18502,12255
8030,33446,42294
8031,1475,16381
8032,47289,45862
8033,43317,29513
8034,48598,31238
8035,30941,18177
8036,31382,34519
8037,5647,12988
8038,19982,36760
8039,12455,40624
8040,28841,1489
8041,40467,26758
8042,4477,11095
8043,2539,1789
8044,22294,30528
8045,40352,39015
8046,20454,46263
8047,x8047,y8047
8048,31669,45356
8049,32841,6821
8050,19436,15508
8051,44885,19333
8052,10148,37976
8053,33503,17746
8054,31691,49595
8055,44565,37059
8056,23150,43516
8057,37902,24763
8058,38018,24223
8059,31008,34986
8060,1061,29962
8061,12979,47542
8062,20219,23666
8063,45112,10648
8064,5333,39186
8065,26935,30452
8066,44506,16656
8067,39846,2047
8068,15462,13520
8069,49889,183
8070,9086,32457
8071,7251,46066
8072,1974,33069
8073,15009,37527
8074,x8074,y8074
8075,47901,7606
8076,38883,28941
8077,39032,48594
8078,38363,8500
8079,7301,30670
8080,5742,13871
8081,26953,7705
8082,39056,49044
8083,8377,3797
8084,45634,7763
8085,36786,47698
8086,45384,40761
8087,44066,10611
8088,14378,30565
8089,44182,5282
8090,43072,10866
8091,30555,24121
8092,23781,45926
8093,48454,5051
8094,36430,28416
8095,28228,6043
8096,32744,49657
8097,48433,44459
8098,41931,43740
8099,11846,47282
8100,42411,10994
8101,16808,16664
8102,42722,49572
8103,28461,22355
8104,x8104,y8104
8105,11626,37120
8106,24943,23149
8107,8582,45431
8108,23727,14558
8109,x8109,y8109
8110,29899,2952
8111,25461,19174
8112,31100,7109
8113,7434,8973
8114,35090,39253
8115,7296,12697
8116,21038,12460
8117,13147,47719
8118,49891,16912
8119,1432,1026
8120,23873,39186
8121,40043,27217
8122,31572,38044
8123,47907,29433
8124,31840,5694
8125,48288,38648
8126,31454,17930
8127,35896,39799
8128,23118,9540
8129,12871,14097
8130,8469,1062
8131,38041,18629
8132,13271,19868
8133,45468,2329
8134,6086,36063
8135,10682,15158
8136,11271,8436
8137,21218,49014
8138,29541,13861
8139,49679,7579
8140,28370,45049
8141,24132,152
8142,4883,26009
8143,20043,3042
8144,27265,43656
8145,13901,9027
8146,7615,40988
8147,42527,33719
8148,23164,49867
8149,43866,3976
8150,11334,34940
8151,20951,46767
8152,35242,39267
8153,11694,46601
8154,3624,16378
8155,29000,49714
8156,12669,29883
8157,45606,11113
8158,48544,37872
8159,32940,35309
8160,5943,4037
8161,46276,3805
8162,39605,12431
8163,40150,4515
8164,49467,49302
8165,32683,3765
8166,x8166,y8166
8167,17156,11631
8168,16490,35116
8169,26609,32186
8170,15952,37201
8171,29340,1778
8172,13317,46786
8173,15159,3641
8174,31356,7337
8175,16986,6588
8176,21177,1848
8177,31369,20328
8178,28110,18631
8179,49396,48963
8180,21569,44620
8181,15262,37683
8182,46071,47336
8183,13,45232
8184,41332,47933
8185,19570,26075
8186,35963,33102
8187,33316,9333
8188,23239,12921
8189,25150,14291
8190,34604,22034
8191,36458,15407
8192,x8192,y8192
8193,45848,9315
8194,47646,34385
8195,45291,32024
8196,2883,11367
8197,333,4317
8198,13144,10244
8199,10944,37824
8200,21311,38163
8201,7913,822
8202,5745,32475
8203,35672,17969
8204,38648,39381
8205,28187,42214
8206,20418,44981
8207,36275,36526
8208,6356,34417
8209,24877,24414
8210,11793,18378
8211,864,28677
8212,23298,15223
8213,30830,49905
8214,455,20999
8215,41863,11515
8216,9014,23833
8217,12905,35873
8218,37050,18892
8219,31969,20281
8220,22992,5049
8221,41865,35879
8222,6412,38667
8223,15397,9911
8224,39408,30309
8225,28765,17826
8226,6085,29835
8227,20302,38655
8228,48441,16497
8229,19184,46298
8230,9406,18665
8231,31092,38160
8232,6570,36854
8233,31922,27296
8234,23731,1487
8235,47039,21057
8236,46747,29365
8237,14218,35720
8238,49044,31302
8239,22116,6825
8240,5853,49997
8241,43387,4646
8242,19288,48804
8243,42265,33947
8244,21983,6572
8245,4398,26867
8246,30128,23769
8247,29798,33176
8248,26255,24751
8249,28112,14126
8250,35563,10358
8251,47707,15338
8252,44890,47018
8253,21428,14945
8254,47144,20322
8255,43468,31866
8256,17142,25323
8257,27317,26697
8258,7127,35068
8259,37845,25767
8260,43612,11621
8261,15349,49969
8262,49684,24978
8263,9037,45505
8264,41713,25587
8265,1923,15552
8266,18814,29760
8267,47750,16696
8268,19369,33367
8269,29911,16647
8270,4218,45356
8271,16694,8567
8272,32336,49298
8273,39789,18979
8274,35183,31209
8275,10118,44144
8276,13770,38603
8277,30042,39485
8278,3021,14971
8279,684,10350
8280,18926,36306
8281,20563,29831
8282,19059,5758
8283,27207,47412
8284,28381,18214
8285,38153,38645
8286,13070,17632
8287,48275,45171
8288,47912,43429
8289,13622,13521
8290,42444,8347
8291,35441,20879
8292,63,34163
8293,9752,28196
8294,32820,36713
8295,17099,23918
8296,32181,8158
8297,45749,19086
8298,14345,32953
8299,39303,45988
8300,34554,8271
8301,49119,43661
8302,18434,29022
8303,22336,49067
8304,5928,4916
8305,11802,2505
8306,30632,11279
8307,48882,46683
8308,1503,9622
8309,9111,5392
8310,31825,46712
8311,18703,46083
8312,33656,17296
8313,48529,35658
8314,36398,12587
8315,19889,30002
8316,18930,4378
8317,22994,26455
8318,30160,28577
8319,22187,49442
8320,1013,29802
8321,40237,16801
8322,18555,14511
8323,28360,19454
8324,23018,36606
8325,623,41952
8326,36197,10450
8327,13855,16754
8328,22806,47244
8329,41511,4434
8330,32459,8300
8331,x8331,y8331
8332,43649,30144
8333,18170,20360
8334,31908,45072
8335,7411,250
8336,37147,35333
8337,5981,14831
8338,19319,13116
8339,26118,15304
8340,10039,17819
8341,46919,17947
8342,38401,5062
8343,36639,15019
8344,2432,1203
8345,46262,5019
8346,2125,924
8347,8862,17274
8348,39353,23828
8349,13588,6548
8350,16537,48503
8351,20390,42715
8352,19952,3933
8353,38754,39537
8354,26935,15378
8355,40917,3660
8356,1588,25094
8357,1862,33918
8358,31768,34780
8359,34651,47348
8360,13904,11823
8361,45359,25311
8362,49991,34990
8363,17830,27733
8364,37817,19146
8365,6772,37066
8366,44805,18564
8367,37257,5598
8368,2912,44189
8369,17117,37775
8370,46817,1249
8371,35677,36597
8372,5988,31179
8373,46017,20736
8374,30554,239
8375,12677,46825
8376,33925,2688
8377,13682,42887
8378,6186,47752
8379,36087,31705
8380,44183,8818
8381,x8381,y8381
8382,36368,28866
8383,25,20694
8384,34075,47051
8385,15690,30666
8386,19062,26533
8387,21639,39448
8388,23866,7199
8389,26419,9180
8390,26896,6525
8391,29254,29576
8392,22514,34994
8393,12996,9239
8394,37765,47530
8395,16433,5722
8396,10410,3128
8397,49980,33377
8398,30133,12049
8399,12821,7986
8400,38768,37088
8401,44050,38142
8402,36371,17108
8403,2861,17085
8404,13250,15852
8405,8088,7231
8406,30773,44369
8407,x8407,y8407
8408,39172,30005
8409,7453,49475
8410,16513,3784
8411,35245,33806
8412,45599,940
8413,22263,28123
8414,19948,10003
8415,29213,43784
8416,11144,26744
8417,35578,49501
8418,49560,9484
8419,33597,45092
8420,23229,21862
8421,30205,45060
8422,14740,17131
8423,44638,23528
8424,6914,27816
8425,32730,26376
8426,22933,20373
8427,40630,41814
8428,36613,42242
8429,31468,42048
8430,4731,18131
8431,16251,38169
8432,14542,10773
8433,15638,43595
8434,14266,21873
8435,36969,9203
8436,44237,19301
8437,17871,272
8438,x8438,y8438
8439,11326,7426
8440,3778,22107
8441,1735,20859
8442,24425,26734
8443,17410,39081
8444,26583,6697
8445,10874,44563
8446,8866,16755
8447,44146,3247
8448,3659,32504
8449,2889,45395
8450,2000,4500
8451,844,6947
8452,8768,5130
8453,9992,33960
8454,12479,729
8455,38541,13164
8456,25610,338
8457,48661,13604
8458,39617,34472
8459,26014,20466
8460,3593,44043
8461,48034,36152
8462,39938,43411
8463,5077,5896
8464,38940,6804
8465,21846,29886
8466,9864,12982
8467,45654,26654
8468,19864,19855
8469,25407,3572
8470,25407,16358
8471,585,15845
8472,32812,19857
8473,48352,14095
8474,13152,29674
8475,9575,12458
8476,35863,33648
8477,43962,23273
8478,5410,36471
8479,15532,1430
8480,31224,49542
8481,16112,19480
8482,39358,35709
8483,33019,31599
8484,4152,4868
8485,25733,2450
8486,9135,47490
8487,21354,25765
8488,14105,42743
8489,41423,20827
8490,36152,36480
8491,x8491,y8491
8492,15877,14919
8493,15335,44297
8494,43116,27846
8495,28821,29493
8496,24235,28393
8497,39681,13856
8498,29048,39119
8499,22752,22363
8500,20666,16840
8501,26435,43517
8502,13272,30403
8503,7167,41363
8504,14133,9462
8505,41738,28391
8506,4040,7801
8507,18521,44409
8508,1579,48516
8509,38425,47076
8510,38788,31340
8511,26832,7666
8512,25536,21187
8513,20861,9958
8514,46776,28427
8515,21825,44417
8516,2879,27876
8517,22374,3451
8518,37857,22014
8519,7938,47188
8520,x8520,y8520
8521,35202,11161
8522,26210,37979
8523,36516,13161
8524,20726,32779
8525,41638,6643
8526,20773,33015
8527,x8527,y8527
8528,49205,39509
8529,9596,17994
8530,8088,3262
8531,19158,21227
8532,7688,659
8533,20139,26500
8534,546,20550
8535,18843,11714
8536,20647,12108
8537,13853,30743
8538,7261,23560
8539,6482,3579
8540,14319,28436
8541,453,35760
8542,10855,45039
8543,36197,45279
8544,4009,33002
8545,27264,44134
8546,33703,7542
8547,5107,27290
8548,6434,39198
8549,49534,3091
8550,49749,45839
8551,14937,34025
8552,33619,28043
8553,24633,36088
8554,14847,2737
8555,28710,47096
8556,336,37802
8557,22250,23371
8558,5379,36469
8559,2186,14252
8560,16844,3846
8561,32410,12023
8562,32004,16660
8563,29129,28798
8564,24398,346
8565,43020,3505
8566,42103,17432
8567,9011,25434
8568,44364,1672
8569,39555,24977
8570,5321,387
8571,17808,19531
8572,1679,466
8573,28566,25619
8574,6987,26501
8575,41769,15442
8576,33184,16715
8577,2485,10162
8578,7992,871
8579,35606,46125
8580,31588,4628
8581,35632,23209
8582,150,39282
8583,27928,33151
8584,24777,6927
8585,3205,3273
8586,35660,8699
8587,41289,45518
8588,17255,38220
8589,45060,10801
8590,9904,44186
8591,18269,34348
8592,27792,45792
8593,4157,30997
8594,6633,15303
8595,20,40906
8596,48263,37736
8597,42592,28488
8598,44418,1511
8599,42951,28819
8600,44886,10966
8601,48149,37824
8602,49938,14888
8603,37629,39863
8604,43173,47480
8605,36684,32836
8606,x8606,y8606
8607,20457,6440
8608,x8608,y8608
8609,44417,47306
8610,1335,25789
8611,42342,47552
8612,20298,12320
8613,45310,41831
8614,14178,40523
8615,33297,6666
8616,8089,16115
8617,22421,36890
8618,17969,43251
8619,38577,10142
8620,38801,7938
8621,37161,12469
8622,13892,9264
8623,40016,18859
8624,22472,14797
8625,15640,33821
8626,8577,2053
8627,22506,17797
8628,5516,7460
8629,29574,10183
8630,44899,17838
8631,32182,11401
8632,30288,29125
8633,1961,20277
8634,35510,37057
8635,x8635,y8635
8636,5278,13514
8637,25151,43005
8638,29712,5047
8639,16382,15664
8640,34230,9583
8641,14381,27873
8642,36508,17078
8643,39052,22658
8644,49240,40066
8645,43286,46244
8646,23101,22112
8647,7475,9549
8648,14652,29008
8649,29290,9564
8650,8438,6780
8651,33135,1316
8652,41732,20680
8653,14990,12674
8654,28825,40700
8655,13140,29277
8656,18578,28438
8657,46431,29776
8658,33966,7428
8659,42554,27343
8660,43718,4279
8661,39936,7457
8662,3823,41
8663,3542,45526
8664,8789,34964
8665,16034,40643
8666,45709,8312
8667,7832,16500
8668,11483,43900
8669,10934,4747
8670,6258,25399
8671,11363,26174
8672,45334,39185
8673,18186,1369
8674,31920,47960
8675,37574,34672
8676,22083,461
8677,24523,3795
8678,26455,26464
8679,22825,33849
8680,11791,48405
8681,37232,15407
8682,39700,6638
8683,x8683,y8683
8684,5401,20422
8685,49479,14807
8686,38801,47318
8687,84,12652
8688,28799,29433
8689,22009,47888
8690,2492,9280
8691,16909,26456
8692,3714,12045
8693,38971,32064
8694,48468,14377
8695,47174,43024
8696,25831,43217
8697,16104,39697
8698,10737,45067
8699,x8699,y8699
8700,4103,25748
8701,3057,43811
8702,3285,10324
8703,43640,20933
8704,23774,5647
8705,22421,31613
8706,17698,38165
8707,32352,30912
8708,32147,3953
8709,40297,48066
8710,7717,40355
8711,13588,18849
8712,12378,27905
8713,29442,46080
8714,43793,5886
8715,3883,17262
8716,3062,48073
8717,36958,35205
8718,12726,23419
8719,13598,14741
8720,39716,25343
8721,20426,42495
8722,5345,13164
8723,42923,8680
8724,11582,43843
8725,26852,41509
8726,10544,521
8727,31006,2347
8728,18353,47223
8729,26760,27688
8730,18341,16586
8731,35261,42801
8732,5525,49798
8733,43713,6235
8734,46023,45416
8735,39168,14399
8736,13913,18083
8737,24515,45976
8738,36851,11291
8739,12758,45917
8740,7760,27214
8741,30121,1704
8742,34635,14764
8743,23515,45727
8744,4959,19416
8745,6082,41455
8746,33165,21973
8747,820,48383
8748,37024,28588
8749,17941,2009
8750,42948,4896
8751,15550,40621
8752,x8752,y8752
8753,16865,23363
8754,37373,47087
8755,22588,22552
8756,34879,14509
8757,19396,5251
8758,12216,48583
8759,23468,31281
8760,34612,6535
8761,48905,18992
8762,48636,6352
8763,48772,41451
8764,16823,40862
8765,19517,34348
8766,23043,46928
8767,35885,23071
8768,19720,27374
8769,25028,40348
8770,12906,34496
8771,39534,13986
8772,34277,45683
8773,28134,1131
8774,33334,36032
8775,11301,11089
8776,8847,963
8777,x8777,y8777
8778,41626,45087
8779,16400,3261
8780,40563,38913
8781,17201,5020
8782,34292,30543
8783,7018,18603
8784,9524,15122
8785,41700,16483
8786,6223,49519
8787,43030,13546
8788,29808,9678
8789,9628,19721
8790,19391,28986
8791,36422,45235
8792,12055,44677
8793,6389,47577
8794,36505,37285
8795,37912,47788
8796,15828,34657
8797,32319,22139
8798,29690,11329
8799,36019,34868
8800,38622,44357
8801,44456,40104
8802,39671,8723
8803,1443,43836
8804,11064,44801
8805,25652,34410
8806,14825,6016
8807,27758,25570
8808,25215,39026
8809,9315,15027
8810,14288,2016
8811,48268,46407
8812,22221,27363
8813,48267,19179
8814,20255,20692
8815,44785,9910
8816,42240,8431
8817,6829,15530
8818,24270,7725
8819,47282,34885
8820,14399,14029
8821,43042,5423
8822,984,37251
8823,22059,42130
8824,9481,44461
8825,10802,30631
8826,9459,12574
8827,17425,25860
8828,x8828,y8828
8829,33348,44188
8830,x8830,y8830
8831,33083,13304
8832,8875,33399
8833,8994,34047
8834,37421,12118
8835,x8835,y8835
8836,28924,43919
8837,20370,33954
8838,18825,33198
8839,547,543
8840,35083,35587
8841,37669,23580
8842,21970,18860
8843,29809,46149
8844,9629,38858
8845,28990,39885
8846,11477,44804
8847,14760,18136
8848,26940,34686
8849,25037,10997
8850,34323,11565
8851,3832,32879
8852,9660,36061
8853,29805,33464
8854,28264,16063
8855,x8855,y8855
8856,16085,11985
8857,43109,10961
8858,39713,20242
8859,33475,3119
8860,30756,16386
8861,44146,47103
8862,x8862,y8862
8863,776,2700
8864,19414,31862
8865,31360,13137
8866,547,11593
8867,18588,44593
8868,36162,4793
8869,12318,47086
8870,44558,6510
8871,48179,48915
8872,32169,42600
8873,26928,25823
8874,19499,48534
8875,13247,3602
8876,4667,7194
8877,20207,48060
8878,5581,4588
8879,12537,48063
8880,x8880,y8880
8881,444,39131
8882,14913,23488
8883,3093,12743
8884,26803,3862
8885,30285,27507
8886,33407,49290
8887,36211,13902
8888,11518,19270
8889,40542,16434
8890,38052,40853
8891,46578,31205
8892,18705,2453
8893,27709,34619
8894,45936,14136
8895,43336,17910
8896,42005,47226
8897,35913,37334
8898,30874,13443
8899,10330,30936
8900,x8900,y8900
8901,20078,34857
8902,9106,18570
8903,10808,40170
8904,37418,37753
8905,35283,27094
8906,36655,48560
8907,23349,48616
8908,4186,18339
8909,47908,44779
8910,43004,38376
8911,37862,31473
8912,12770,44405
8913,8413,25648
8914,48256,48988
8915,9481,30778
8916,30910,20169
8917,41245,35004
8918,37898,37436
8919,22848,1411
8920,20046,35371
8921,24988,30462
8922,33863,14121
8923,2881,30400
8924,35507,40780
8925,6688,11548
8926,41784,3333
8927,16559,34031
8928,18149,39042
8929,1232,41927
8930,31234,6720
8931,32287,43772
8932,9221,12212
8933,49835,4487
8934,39468,26885
8935,43266,5793
8936,14131,36930
8937,1292,758
8938,13700,44963
8939,46723,45335
8940,20913,10502
8941,23628,37269
8942,32528,999
8943,27549,45019
8944,32970,17821
8945,19749,12859
8946,1719,15591
8947,9407,11629
8948,28831,5921
8949,16375,49377
8950,40757,26820
8951,18695,45583
8952,34619,9541
8953,14631,43070
8954,2327,31766
8955,40890,24309
8956,48583,22259
8957,18612,48804
8958,48141,22611
8959,3403,44092
8960,2997,37361
8961,13025,44917
8962,5695,9026
8963,21882,48664
8964,9039,10007
