a1,a2,ub_a1,lb_a1,ub_a2,lb_a2,cet_r,bst_r,pos_r
16777,16777,1,1,16777,16777,1,1,1
10493,10493,1,1,10493,10493,1,1,1
18342,18342,1,1,18342,18342,1,1,1
21993,21993,1,1,21993,21993,1,1,1
23430,23430,1,1,23430,23430,1,1,1
23457,23457,1,1,23457,23457,1,1,1
3415,3415,1,1,3415,3415,1,1,1
29503,29503,1,1,29503,29503,1,1,1
23445,23445,1,1,23445,23445,1,1,1
10326,10326,1,1,10326,10326,1,1,1
23785,23785,1,1,23785,23785,1,1,1
7137,7137,1,1,7137,7137,1,1,1
15448,15448,1,1,15448,15448,1,1,1
12949,12949,1,1,12949,12949,1,1,1
5609,5609,1,1,5609,5609,1,1,1
28616,28616,1,1,28616,28616,1,1,1
28792,28792,1,1,28792,28792,1,1,1
29780,29780,1,1,29780,29780,1,1,1
27679,27679,1,1,27679,27679,1,1,1
27159,27159,1,1,27159,27159,1,1,1
26854,26854,1,1,26854,26854,1,1,1
3740,3740,1,1,3740,3740,1,1,1
23214,23214,1,1,23214,23214,1,1,1
17216,17216,1,1,17216,17216,1,1,1
23534,23534,1,1,23534,23534,1,1,1
25577,25577,1,1,25577,25577,1,1,1
22579,22579,1,1,22579,22579,1,1,1
23660,23660,1,1,23660,23660,1,1,1
3927,3927,1,1,3927,3927,1,1,1
21496,21496,1,1,21496,21496,1,1,1
17711,17711,1,1,17711,17711,1,1,1
12316,12316,1,1,12316,12316,1,1,1
3583,3583,1,1,3583,3583,1,1,1
14996,14996,1,1,14996,14996,1,1,1
14069,14069,1,1,14069,14069,1,1,1
2563,2563,1,1,2563,2563,1,1,1
25290,25290,1,1,25290,25290,1,1,1
976,976,1,1,976,976,1,1,1
12898,12898,1,1,12898,12898,1,1,1
9225,9225,1,1,9225,9225,1,1,1
1216,1216,1,1,1216,1216,1,1,1
19274,19274,1,1,19274,19274,1,1,1
14643,14643,1,1,14643,14643,1,1,1
19488,19488,1,1,19488,19488,1,1,1
27073,27073,1,1,27073,27073,1,1,1
12756,12756,1,1,12756,12756,1,1,1
12511,12511,1,1,12511,12511,1,1,1
15442,15442,1,1,15442,15442,1,1,1
10200,10200,1,1,10200,10200,1,1,1
23429,23429,1,1,23429,23429,1,1,1
29669,29669,1,1,29669,29669,1,1,1
17692,17692,1,1,17692,17692,1,1,1
22106,22106,1,1,22106,22106,1,1,1
13040,13040,1,1,13040,13040,1,1,1
28092,28092,1,1,28092,28092,1,1,1
121,121,1,1,121,121,1,1,1
25617,25617,1,1,25617,25617,1,1,1
14138,14138,1,1,14138,14138,1,1,1
9225,9225,1,1,9225,9225,1,1,1
24451,24451,1,1,24451,24451,1,1,1
13207,13207,1,1,13207,13207,1,1,1
12348,12348,1,1,12348,12348,1,1,1
10857,10857,1,1,10857,10857,1,1,1
5658,5658,1,1,5658,5658,1,1,1
18431,18431,1,1,18431,18431,1,1,1
26005,26005,1,1,26005,26005,1,1,1
9681,9681,1,1,9681,9681,1,1,1
17770,17770,1,1,17770,17770,1,1,1
2056,2056,1,1,2056,2056,1,1,1
10124,10124,1,1,10124,10124,1,1,1
28870,28870,1,1,28870,28870,1,1,1
16847,16847,1,1,16847,16847,1,1,1
21852,21852,1,1,21852,21852,1,1,1
27921,27921,1,1,27921,27921,1,1,1
21737,21737,1,1,21737,21737,1,1,1
6457,6457,1,1,6457,6457,1,1,1
21225,21225,1,1,21225,21225,1,1,1
9988,9988,1,1,9988,9988,1,1,1
4906,4906,1,1,4906,4906,1,1,1
8127,8127,1,1,8127,8127,1,1,1
29445,29445,1,1,29445,29445,1,1,1
29179,29179,1,1,29179,29179,1,1,1
9783,9783,1,1,9783,9783,1,1,1
21564,21564,1,1,21564,21564,1,1,1
28725,28725,1,1,28725,28725,1,1,1
1312,1312,1,1,1312,1312,1,1,1
859,859,1,1,859,859,1,1,1
165,165,1,1,165,165,1,1,1
5144,5144,1,1,5144,5144,1,1,1
9993,9993,1,1,9993,9993,1,1,1
4360,4360,1,1,4360,4360,1,1,1
27244,27244,1,1,27244,27244,1,1,1
29288,29288,1,1,29288,29288,1,1,1
28437,28437,1,1,28437,28437,1,1,1
21657,21657,1,1,21657,21657,1,1,1
26794,26794,1,1,26794,26794,1,1,1
15510,15510,1,1,15510,15510,1,1,1
16559,16559,1,1,16559,16559,1,1,1
21389,21389,1,1,21389,21389,1,1,1
20045,20045,1,1,20045,20045,1,1,1
8565,8565,1,1,8565,8565,1,1,1
19120,19120,1,1,19120,19120,1,1,1
14888,14888,1,1,14888,14888,1,1,1
23947,23947,1,1,23947,23947,1,1,1
12139,12139,1,1,12139,12139,1,1,1
15356,15356,1,1,15356,15356,1,1,1
1014,1014,1,1,1014,1014,1,1,1
1377,1377,1,1,1377,1377,1,1,1
19314,19314,1,1,19314,19314,1,1,1
28036,28036,1,1,28036,28036,1,1,1
6201,6201,1,1,6201,6201,1,1,1
27885,27885,1,1,27885,27885,1,1,1
24650,24650,1,1,24650,24650,1,1,1
10355,10355,1,1,10355,10355,1,1,1
6704,6704,1,1,6704,6704,1,1,1
24233,24233,1,1,24233,24233,1,1,1
9036,9036,1,1,9036,9036,1,1,1
26279,26279,1,1,26279,26279,1,1,1
6466,6466,1,1,6466,6466,1,1,1
9923,9923,1,1,9923,9923,1,1,1
26572,26572,1,1,26572,26572,1,1,1
20587,20587,1,1,20587,20587,1,1,1
10765,10765,1,1,10765,10765,1,1,1
6129,6129,1,1,6129,6129,1,1,1
15135,15135,1,1,15135,15135,1,1,1
8484,8484,1,1,8484,8484,1,1,1
3212,3212,1,1,3212,3212,1,1,1
2921,2921,1,1,2921,2921,1,1,1
27304,27304,1,1,27304,27304,1,1,1
8742,8742,1,1,8742,8742,1,1,1
13091,13091,1,1,13091,13091,1,1,1
16295,16295,1,1,16295,16295,1,1,1
7433,7433,1,1,7433,7433,1,1,1
28735,28735,1,1,28735,28735,1,1,1
1877,1877,1,1,1877,1877,1,1,1
17099,17099,1,1,17099,17099,1,1,1
20824,20824,1,1,20824,20824,1,1,1
15983,15983,1,1,15983,15983,1,1,1
22992,22992,1,1,22992,22992,1,1,1
9995,9995,1,1,9995,9995,1,1,1
5896,5896,1,1,5896,5896,1,1,1
1813,1813,1,1,1813,1813,1,1,1
7269,7269,1,1,7269,7269,1,1,1
11421,11421,1,1,11421,11421,1,1,1
7851,7851,1,1,7851,7851,1,1,1
19175,19175,1,1,19175,19175,1,1,1
2944,2944,1,1,2944,2944,1,1,1
9084,9084,1,1,9084,9084,1,1,1
6420,6420,1,1,6420,6420,1,1,1
17685,17685,1,1,17685,17685,1,1,1
11964,11964,1,1,11964,11964,1,1,1
21810,21810,1,1,21810,21810,1,1,1
9393,9393,1,1,9393,9393,1,1,1
13790,13790,1,1,13790,13790,1,1,1
3979,3979,1,1,3979,3979,1,1,1
18580,18580,1,1,18580,18580,1,1,1
26489,26489,1,1,26489,26489,1,1,1
5190,5190,1,1,5190,5190,1,1,1
2672,2672,1,1,2672,2672,1,1,1
18606,18606,1,1,18606,18606,1,1,1
26282,26282,1,1,26282,26282,1,1,1
21422,21422,1,1,21422,21422,1,1,1
21947,21947,1,1,21947,21947,1,1,1
8035,8035,1,1,8035,8035,1,1,1
26692,26692,1,1,26692,26692,1,1,1
9963,9963,1,1,9963,9963,1,1,1
2120,2120,1,1,2120,2120,1,1,1
6264,6264,1,1,6264,6264,1,1,1
6638,6638,1,1,6638,6638,1,1,1
13743,13743,1,1,13743,13743,1,1,1
24678,24678,1,1,24678,24678,1,1,1
22073,22073,1,1,22073,22073,1,1,1
7003,7003,1,1,7003,7003,1,1,1
23073,23073,1,1,23073,23073,1,1,1
10006,10006,1,1,10006,10006,1,1,1
13117,13117,1,1,13117,13117,1,1,1
18235,18235,1,1,18235,18235,1,1,1
23869,23869,1,1,23869,23869,1,1,1
4373,4373,1,1,4373,4373,1,1,1
586,586,1,1,586,586,1,1,1
19294,19294,1,1,19294,19294,1,1,1
25101,25101,1,1,25101,25101,1,1,1
19698,19698,1,1,19698,19698,1,1,1
24081,24081,1,1,24081,24081,1,1,1
1074,1074,1,1,1074,1074,1,1,1
28614,28614,1,1,28614,28614,1,1,1
24628,24628,1,1,24628,24628,1,1,1
17518,17518,1,1,17518,17518,1,1,1
22499,22499,1,1,22499,22499,1,1,1
13350,13350,1,1,13350,13350,1,1,1
4720,4720,1,1,4720,4720,1,1,1
27458,27458,1,1,27458,27458,1,1,1
28718,28718,1,1,28718,28718,1,1,1
15289,15289,1,1,15289,15289,1,1,1
6439,6439,1,1,6439,6439,1,1,1
3674,3674,1,1,3674,3674,1,1,1
6392,6392,1,1,6392,6392,1,1,1
14196,14196,1,1,14196,14196,1,1,1
1988,1988,1,1,1988,1988,1,1,1
10238,10238,1,1,10238,10238,1,1,1
23885,23885,1,1,23885,23885,1,1,1
7119,7119,1,1,7119,7119,1,1,1
27371,27371,1,1,27371,27371,1,1,1
4150,4150,1,1,4150,4150,1,1,1
27770,27770,1,1,28770,27770,1,1,1
12796,12796,1,1,12796,12796,1,1,1
467,467,1,1,467,467,1,1,1
13416,13416,1,1,13416,13416,1,1,1
1008,1008,1,1,1008,1008,1,1,1
27024,27024,1,1,27024,27024,1,1,1
20995,20995,1,1,20995,20995,1,1,1
4762,4762,1,1,4762,4762,1,1,1
9297,9297,1,1,9297,9297,1,1,1
6862,6862,1,1,6862,6862,1,1,1
15405,15405,1,1,15405,15405,1,1,1
4147,4147,1,1,4147,4147,1,1,1
7462,7462,1,1,7462,7462,1,1,1
5668,5668,1,1,5668,5668,1,1,1
1346,1346,1,1,1346,1346,1,1,1
1530,1530,1,1,1530,1530,1,1,1
23448,23448,1,1,23448,23448,1,1,1
7327,7327,1,1,7327,7327,1,1,1
26814,26814,1,1,26814,26814,1,1,1
29790,29790,1,1,29790,29790,1,1,1
13225,13225,1,1,14225,13225,1,1,1
13817,13817,1,1,13817,13817,1,1,1
7033,7033,1,1,7033,7033,1,1,1
24123,24123,1,1,24123,24123,1,1,1
21828,21828,1,1,21828,21828,1,1,1
559,559,1,1,559,559,1,1,1
20035,20035,1,1,20035,20035,1,1,1
21722,21722,1,1,21722,21722,1,1,1
6981,6981,1,1,6981,6981,1,1,1
5049,5049,1,1,5049,5049,1,1,1
28501,28501,1,1,28501,28501,1,1,1
17663,17663,1,1,17663,17663,1,1,1
18285,18285,1,1,18285,18285,1,1,1
26195,26195,1,1,26195,26195,1,1,1
26542,26542,1,1,26542,26542,1,1,1
21422,21422,1,1,21422,21422,1,1,1
11046,11046,1,1,11046,11046,1,1,1
22305,22305,1,1,22305,22305,1,1,1
26353,26353,1,1,26353,26353,1,1,1
25407,25407,1,1,25407,25407,1,1,1
15493,15493,1,1,15493,15493,1,1,1
4659,4659,1,1,4659,4659,1,1,1
648,648,1,1,648,648,1,1,1
3546,3546,1,1,3546,3546,1,1,1
23884,23884,1,1,23884,23884,1,1,1
11669,11669,1,1,11669,11669,1,1,1
20276,20276,1,1,20276,20276,1,1,1
4636,4636,1,1,4636,4636,1,1,1
18687,18687,1,1,18687,18687,1,1,1
24029,24029,1,1,24029,24029,1,1,1
15744,15744,1,1,15744,15744,1,1,1
974,974,1,1,974,974,1,1,1
5226,5226,1,1,5226,5226,1,1,1
8100,8100,1,1,8100,8100,1,1,1
29176,29176,1,1,29176,29176,1,1,1
22345,22345,1,1,22345,22345,1,1,1
29458,29458,1,1,29458,29458,1,1,1
17133,17133,1,1,17133,17133,1,1,1
9379,9379,1,1,9379,9379,1,1,1
12149,12149,1,1,12149,12149,1,1,1
11789,11789,1,1,11789,11789,1,1,1
29455,29455,1,1,29455,29455,1,1,1
28252,28252,1,1,28252,28252,1,1,1
27328,27328,1,1,27328,27328,1,1,1
3816,3816,1,1,3816,3816,1,1,1
27589,27589,1,1,27589,27589,1,1,1
29432,29432,1,1,29432,29432,1,1,1
27811,27811,1,1,27811,27811,1,1,1
13149,13149,1,1,13149,13149,1,1,1
8203,8203,1,1,8203,8203,1,1,1
17297,17297,1,1,17297,17297,1,1,1
4570,4570,1,1,4570,4570,1,1,1
24500,24500,1,1,24500,24500,1,1,1
28073,28073,1,1,28073,28073,1,1,1
18060,18060,1,1,19060,18060,1,1,1
21205,21205,1,1,21205,21205,1,1,1
28318,28318,1,1,28318,28318,1,1,1
25932,25932,1,1,25932,25932,1,1,1
27061,27061,1,1,27061,27061,1,1,1
13377,13377,1,1,13377,13377,1,1,1
28311,28311,1,1,28311,28311,1,1,1
10644,10644,1,1,10644,10644,1,1,1
13055,13055,1,1,13055,13055,1,1,1
29620,29620,1,1,29620,29620,1,1,1
4871,4871,1,1,4871,4871,1,1,1
6018,6018,1,1,6018,6018,1,1,1
12873,12873,1,1,12873,12873,1,1,1
16330,16330,1,1,16330,16330,1,1,1
18684,18684,1,1,18684,18684,1,1,1
17843,17843,1,1,17843,17843,1,1,1
13571,13571,1,1,13571,13571,1,1,1
3691,3691,1,1,4691,3691,1,1,1
26841,26841,1,1,26841,26841,1,1,1
25784,25784,1,1,25784,25784,1,1,1
2112,2112,1,1,2112,2112,1,1,1
24322,24322,1,1,24322,24322,1,1,1
23742,23742,1,1,23742,23742,1,1,1
23433,23433,1,1,23433,23433,1,1,1
21080,21080,1,1,21080,21080,1,1,1
22003,22003,1,1,22003,22003,1,1,1
8730,8730,1,1,8730,8730,1,1,1
9700,9700,1,1,9700,9700,1,1,1
11663,11663,1,1,11663,11663,1,1,1
22144,22144,1,1,22144,22144,1,1,1
25444,25444,1,1,25444,25444,1,1,1
26429,26429,1,1,26429,26429,1,1,1
9028,9028,1,1,9028,9028,1,1,1
28486,28486,1,1,28486,28486,1,1,1
352,352,1,1,352,352,1,1,1
22488,22488,1,1,22488,22488,1,1,1
2106,2106,1,1,2106,2106,1,1,1
14278,14278,1,1,14278,14278,1,1,1
23291,23291,1,1,23291,23291,1,1,1
19465,19465,1,1,19465,19465,1,1,1
19595,19595,1,1,19595,19595,1,1,1
1310,1310,1,1,1310,1310,1,1,1
26957,26957,1,1,26957,26957,1,1,1
17087,17087,1,1,17087,17087,1,1,1
6947,6947,1,1,6947,6947,1,1,1
12535,12535,1,1,12535,12535,1,1,1
26241,26241,1,1,26241,26241,1,1,1
7403,7403,1,1,7403,7403,1,1,1
551,551,1,1,551,551,1,1,1
4245,4245,1,1,4245,4245,1,1,1
13562,13562,1,1,13562,13562,1,1,1
11921,11921,1,1,11921,11921,1,1,1
9959,9959,1,1,9959,9959,1,1,1
7477,7477,1,1,7477,7477,1,1,1
19591,19591,1,1,19591,19591,1,1,1
25241,25241,1,1,25241,25241,1,1,1
21274,21274,1,1,22274,21274,1,1,1
6540,6540,1,1,6540,6540,1,1,1
11053,11053,1,1,11053,11053,1,1,1
23322,23322,1,1,23322,23322,1,1,1
25475,25475,1,1,25475,25475,1,1,1
17403,17403,1,1,17403,17403,1,1,1
5967,5967,1,1,5967,5967,1,1,1
12042,12042,1,1,12042,12042,1,1,1
17254,17254,1,1,17254,17254,1,1,1
2727,2727,1,1,2727,2727,1,1,1
22120,22120,1,1,22120,22120,1,1,1
21300,21300,1,1,21300,21300,1,1,1
9306,9306,1,1,9306,9306,1,1,1
18047,18047,1,1,18047,18047,1,1,1
14471,14471,1,1,14471,14471,1,1,1
28579,28579,1,1,28579,28579,1,1,1
18614,18614,1,1,18614,18614,1,1,1
25301,25301,1,1,25301,25301,1,1,1
29242,29242,1,1,29242,29242,1,1,1
24422,24422,1,1,24422,24422,1,1,1
19102,19102,1,1,19102,19102,1,1,1
22813,22813,1,1,22813,22813,1,1,1
14995,14995,1,1,14995,14995,1,1,1
14840,14840,1,1,14840,14840,1,1,1
19409,19409,1,1,19409,19409,1,1,1
450,450,1,1,450,450,1,1,1
27911,27911,1,1,27911,27911,1,1,1
11939,11939,1,1,11939,11939,1,1,1
21030,21030,1,1,21030,21030,1,1,1
13944,13944,1,1,13944,13944,1,1,1
6936,6936,1,1,6936,6936,1,1,1
5312,5312,1,1,5312,5312,1,1,1
26100,26100,1,1,26100,26100,1,1,1
25250,25250,1,1,25250,25250,1,1,1
9934,9934,1,1,9934,9934,1,1,1
10013,10013,1,1,10013,10013,1,1,1
17107,17107,1,1,17107,17107,1,1,1
1792,1792,1,1,1792,1792,1,1,1
3409,3409,1,1,3409,3409,1,1,1
12574,12574,1,1,12574,12574,1,1,1
15766,15766,1,1,15766,15766,1,1,1
1866,1866,1,1,1866,1866,1,1,1
19730,19730,1,1,19730,19730,1,1,1
24999,24999,1,1,24999,24999,1,1,1
8239,8239,1,1,8239,8239,1,1,1
21278,21278,1,1,21278,21278,1,1,1
4562,4562,1,1,4562,4562,1,1,1
14885,14885,1,1,14885,14885,1,1,1
25909,25909,1,1,25909,25909,1,1,1
22193,22193,1,1,22193,22193,1,1,1
12502,12502,1,1,12502,12502,1,1,1
17261,17261,1,1,17261,17261,1,1,1
7000,7000,1,1,7000,7000,1,1,1
1741,1741,1,1,1741,1741,1,1,1
22046,22046,1,1,22046,22046,1,1,1
24137,24137,1,1,24137,24137,1,1,1
23790,23790,1,1,24790,23790,1,1,1
24192,24192,1,1,24192,24192,1,1,1
10271,10271,1,1,10271,10271,1,1,1
22849,22849,1,1,22849,22849,1,1,1
21851,21851,1,1,21851,21851,1,1,1
10610,10610,1,1,10610,10610,1,1,1
12508,12508,1,1,12508,12508,1,1,1
1061,1061,1,1,1061,1061,1,1,1
13862,13862,1,1,13862,13862,1,1,1
19430,19430,1,1,19430,19430,1,1,1
16666,16666,1,1,17666,16666,1,1,1
17255,17255,1,1,17255,17255,1,1,1
25316,25316,1,1,25316,25316,1,1,1
2819,2819,1,1,2819,2819,1,1,1
13377,13377,1,1,13377,13377,1,1,1
18258,18258,1,1,18258,18258,1,1,1
9178,9178,1,1,9178,9178,1,1,1
14333,14333,1,1,14333,14333,1,1,1
4503,4503,1,1,4503,4503,1,1,1
1267,1267,1,1,1267,1267,1,1,1
7720,7720,1,1,7720,7720,1,1,1
29814,29814,1,1,29814,29814,1,1,1
1583,1583,1,1,1583,1583,1,1,1
5164,5164,1,1,5164,5164,1,1,1
27029,27029,1,1,27029,27029,1,1,1
2803,2803,1,1,2803,2803,1,1,1
2863,2863,1,1,2863,2863,1,1,1
16731,16731,1,1,16731,16731,1,1,1
20113,20113,1,1,20113,20113,1,1,1
8455,8455,1,1,8455,8455,1,1,1
20071,20071,1,1,20071,20071,1,1,1
12096,12096,1,1,12096,12096,1,1,1
24497,24497,1,1,24497,24497,1,1,1
14645,14645,1,1,14645,14645,1,1,1
28701,28701,1,1,28701,28701,1,1,1
10550,10550,1,1,10550,10550,1,1,1
22648,22648,1,1,22648,22648,1,1,1
2759,2759,1,1,2759,2759,1,1,1
14314,14314,1,1,14314,14314,1,1,1
17539,17539,1,1,17539,17539,1,1,1
15637,15637,1,1,15637,15637,1,1,1
23010,23010,1,1,23010,23010,1,1,1
21082,21082,1,1,21082,21082,1,1,1
1683,1683,1,1,1683,1683,1,1,1
15536,15536,1,1,15536,15536,1,1,1
22165,22165,1,1,22165,22165,1,1,1
13128,13128,1,1,13128,13128,1,1,1
26227,26227,1,1,26227,26227,1,1,1
24838,24838,1,1,24838,24838,1,1,1
8583,8583,1,1,8583,8583,1,1,1
11614,11614,1,1,11614,11614,1,1,1
14071,14071,1,1,14071,14071,1,1,1
8025,8025,1,1,8025,8025,1,1,1
25086,25086,1,1,25086,25086,1,1,1
17808,17808,1,1,17808,17808,1,1,1
16435,16435,1,1,16435,16435,1,1,1
10611,10611,1,1,10611,10611,1,1,1
21283,21283,1,1,21283,21283,1,1,1
13434,13434,1,1,13434,13434,1,1,1
23442,23442,1,1,23442,23442,1,1,1
17608,17608,1,1,17608,17608,1,1,1
16512,16512,1,1,16512,16512,1,1,1
22961,22961,1,1,22961,22961,1,1,1
24549,24549,1,1,24549,24549,1,1,1
26344,26344,1,1,26344,26344,1,1,1
23174,23174,1,1,23174,23174,1,1,1
10373,10373,1,1,10373,10373,1,1,1
11803,11803,1,1,11803,11803,1,1,1
11886,11886,1,1,11886,11886,1,1,1
22156,22156,1,1,22156,22156,1,1,1
12973,12973,1,1,12973,12973,1,1,1
27889,27889,1,1,27889,27889,1,1,1
1961,1961,1,1,1961,1961,1,1,1
5304,5304,1,1,5304,5304,1,1,1
3060,3060,1,1,3060,3060,1,1,1
28551,28551,1,1,28551,28551,1,1,1
3158,3158,1,1,3158,3158,1,1,1
8880,8880,1,1,8880,8880,1,1,1
6460,6460,1,1,6460,6460,1,1,1
6185,6185,1,1,6185,6185,1,1,1
20979,20979,1,1,20979,20979,1,1,1
19116,19116,1,1,19116,19116,1,1,1
2125,2125,1,1,2125,2125,1,1,1
5603,5603,1,1,5603,5603,1,1,1
5411,5411,1,1,5411,5411,1,1,1
20723,20723,1,1,20723,20723,1,1,1
2445,2445,1,1,2445,2445,1,1,1
13228,13228,1,1,13228,13228,1,1,1
23413,23413,1,1,23413,23413,1,1,1
8623,8623,1,1,8623,8623,1,1,1
20430,20430,1,1,20430,20430,1,1,1
15259,15259,1,1,15259,15259,1,1,1
16575,16575,1,1,16575,16575,1,1,1
27092,27092,1,1,27092,27092,1,1,1
9891,9891,1,1,9891,9891,1,1,1
23535,23535,1,1,23535,23535,1,1,1
27905,27905,1,1,27905,27905,1,1,1
14000,14000,1,1,14000,14000,1,1,1
3138,3138,1,1,3138,3138,1,1,1
4288,4288,1,1,4288,4288,1,1,1
15078,15078,1,1,15078,15078,1,1,1
16747,16747,1,1,16747,16747,1,1,1
24868,24868,1,1,24868,24868,1,1,1
28345,28345,1,1,28345,28345,1,1,1
18375,18375,1,1,18375,18375,1,1,1
28052,28052,1,1,28052,28052,1,1,1
20046,20046,1,1,20046,20046,1,1,1
7807,7807,1,1,7807,7807,1,1,1
4014,4014,1,1,4014,4014,1,1,1
2973,2973,1,1,2973,2973,1,1,1
12405,12405,1,1,12405,12405,1,1,1
22682,22682,1,1,22682,22682,1,1,1
17031,17031,1,1,17031,17031,1,1,1
24754,24754,1,1,24754,24754,1,1,1
29279,29279,1,1,29279,29279,1,1,1
29832,29832,1,1,29832,29832,1,1,1
911,911,1,1,911,911,1,1,1
10409,10409,1,1,10409,10409,1,1,1
4671,4671,1,1,4671,4671,1,1,1
27135,27135,1,1,27135,27135,1,1,1
1119,1119,1,1,1119,1119,1,1,1
17670,17670,1,1,17670,17670,1,1,1
19307,19307,1,1,19307,19307,1,1,1
1172,1172,1,1,1172,1172,1,1,1
21944,21944,1,1,21944,21944,1,1,1
182,182,1,1,182,182,1,1,1
9582,9582,1,1,9582,9582,1,1,1
25260,25260,1,1,25260,25260,1,1,1
10329,10329,1,1,10329,10329,1,1,1
3527,3527,1,1,3527,3527,1,1,1
23343,23343,1,1,23343,23343,1,1,1
13555,13555,1,1,13555,13555,1,1,1
11785,11785,1,1,11785,11785,1,1,1
7231,7231,1,1,7231,7231,1,1,1
9725,9725,1,1,9725,9725,1,1,1
6824,6824,1,1,6824,6824,1,1,1
1232,1232,1,1,1232,1232,1,1,1
19995,19995,1,1,19995,19995,1,1,1
2685,2685,1,1,2685,2685,1,1,1
14027,14027,1,1,14027,14027,1,1,1
18645,18645,1,1,18645,18645,1,1,1
17015,17015,1,1,17015,17015,1,1,1
7995,7995,1,1,7995,7995,1,1,1
10075,10075,1,1,10075,10075,1,1,1
26029,26029,1,1,26029,26029,1,1,1
28148,28148,1,1,28148,28148,1,1,1
27488,27488,1,1,27488,27488,1,1,1
15473,15473,1,1,15473,15473,1,1,1
10471,10471,1,1,10471,10471,1,1,1
10069,10069,1,1,10069,10069,1,1,1
17443,17443,1,1,17443,17443,1,1,1
5034,5034,1,1,5034,5034,1,1,1
18574,18574,1,1,18574,18574,1,1,1
495,495,1,1,495,495,1,1,1
2745,2745,1,1,2745,2745,1,1,1
23981,23981,1,1,24981,23981,1,1,1
8772,8772,1,1,8772,8772,1,1,1
25931,25931,1,1,25931,25931,1,1,1
2560,2560,1,1,2560,2560,1,1,1
14317,14317,1,1,14317,14317,1,1,1
1124,1124,1,1,1124,1124,1,1,1
29626,29626,1,1,29626,29626,1,1,1
11178,11178,1,1,11178,11178,1,1,1
27492,27492,1,1,27492,27492,1,1,1
5488,5488,1,1,5488,5488,1,1,1
28986,28986,1,1,28986,28986,1,1,1
20822,20822,1,1,20822,20822,1,1,1
17777,17777,1,1,17777,17777,1,1,1
21654,21654,1,1,21654,21654,1,1,1
22209,22209,1,1,22209,22209,1,1,1
10993,10993,1,1,10993,10993,1,1,1
2468,2468,1,1,2468,2468,1,1,1
29654,29654,1,1,29654,29654,1,1,1
16053,16053,1,1,16053,16053,1,1,1
5226,5226,1,1,5226,5226,1,1,1
16619,16619,1,1,16619,16619,1,1,1
4777,4777,1,1,4777,4777,1,1,1
22061,22061,1,1,22061,22061,1,1,1
24797,24797,1,1,24797,24797,1,1,1
17652,17652,1,1,17652,17652,1,1,1
2539,2539,1,1,2539,2539,1,1,1
12728,12728,1,1,12728,12728,1,1,1
17582,17582,1,1,17582,17582,1,1,1
13351,13351,1,1,13351,13351,1,1,1
3435,3435,1,1,3435,3435,1,1,1
18891,18891,1,1,18891,18891,1,1,1
16412,16412,1,1,16412,16412,1,1,1
958,958,1,1,958,958,1,1,1
5502,5502,1,1,5502,5502,1,1,1
11114,11114,1,1,11114,11114,1,1,1
29373,29373,1,1,29373,29373,1,1,1
16675,16675,1,1,16675,16675,1,1,1
29937,29937,1,1,29937,29937,1,1,1
25477,25477,1,1,25477,25477,1,1,1
20821,20821,1,1,20821,20821,1,1,1
26533,26533,1,1,26533,26533,1,1,1
956,956,1,1,956,956,1,1,1
14939,14939,1,1,14939,14939,1,1,1
8551,8551,1,1,8551,8551,1,1,1
21468,21468,1,1,21468,21468,1,1,1
7079,7079,1,1,7079,7079,1,1,1
28044,28044,1,1,28044,28044,1,1,1
22372,22372,1,1,22372,22372,1,1,1
1211,1211,1,1,1211,1211,1,1,1
25502,25502,1,1,25502,25502,1,1,1
17355,17355,1,1,18355,17355,1,1,1
7857,7857,1,1,7857,7857,1,1,1
11415,11415,1,1,11415,11415,1,1,1
18918,18918,1,1,18918,18918,1,1,1
21345,21345,1,1,21345,21345,1,1,1
7786,7786,1,1,7786,7786,1,1,1
11173,11173,1,1,12173,11173,1,1,1
28837,28837,1,1,28837,28837,1,1,1
5915,5915,1,1,5915,5915,1,1,1
24188,24188,1,1,24188,24188,1,1,1
28020,28020,1,1,28020,28020,1,1,1
22354,22354,1,1,22354,22354,1,1,1
17495,17495,1,1,17495,17495,1,1,1
11489,11489,1,1,11489,11489,1,1,1
25336,25336,1,1,25336,25336,1,1,1
18817,18817,1,1,18817,18817,1,1,1
16312,16312,1,1,16312,16312,1,1,1
8513,8513,1,1,8513,8513,1,1,1
23757,23757,1,1,23757,23757,1,1,1
9708,9708,1,1,9708,9708,1,1,1
22516,22516,1,1,22516,22516,1,1,1
16602,16602,1,1,16602,16602,1,1,1
19194,19194,1,1,19194,19194,1,1,1
26336,26336,1,1,26336,26336,1,1,1
2251,2251,1,1,2251,2251,1,1,1
23462,23462,1,1,23462,23462,1,1,1
10272,10272,1,1,10272,10272,1,1,1
28927,28927,1,1,28927,28927,1,1,1
22815,22815,1,1,22815,22815,1,1,1
12770,12770,1,1,12770,12770,1,1,1
15325,15325,1,1,15325,15325,1,1,1
29130,29130,1,1,29130,29130,1,1,1
17839,17839,1,1,17839,17839,1,1,1
3719,3719,1,1,3719,3719,1,1,1
21795,21795,1,1,21795,21795,1,1,1
21323,21323,1,1,21323,21323,1,1,1
20984,20984,1,1,20984,20984,1,1,1
15163,15163,1,1,15163,15163,1,1,1
5064,5064,1,1,5064,5064,1,1,1
6506,6506,1,1,6506,6506,1,1,1
12916,12916,1,1,12916,12916,1,1,1
22344,22344,1,1,22344,22344,1,1,1
