id,a1,a2
6419,22080,25411
6420,48528,27242
6421,34947,830
6422,23829,39359
6423,9476,3510
6424,10181,4008
6425,5089,10822
6426,13778,29266
6427,34037,17045
6428,39884,37643
6429,9911,46168
6430,20191,8264
6431,40103,74
6432,1854,5517
6433,45830,17031
6434,14879,20404
6435,48508,10340
6436,25481,26524
6437,34346,15154
6438,14061,15011
6439,26997,12297
6440,39508,49652
6441,33917,13045
6442,35592,23140
6443,20182,27930
6444,31179,6873
6445,41828,27944
6446,27455,39035
6447,27602,12698
6448,31303,15187
6449,15326,30230
6450,5371,9250
6451,14473,47256
6452,33695,27273
6453,1339,7308
6454,41817,5273
6455,2828,17014
6456,26921,43916
6457,31249,39619
6458,37094,44224
6459,41218,33000
6460,34306,11228
6461,37994,46089
6462,10702,21350
6463,49023,27709
6464,48183,48447
6465,46577,39977
6466,29772,27627
6467,17500,17751
6468,33833,49988
6469,29854,20258
6470,9220,16917
6471,9677,21246
6472,35908,36573
6473,34217,47848
6474,24937,44134
6475,3067,19442
6476,8984,23242
6477,9316,36736
6478,32603,3369
6479,21621,1914
6480,11587,44889
6481,39818,47124
6482,29155,41585
6483,2639,27805
6484,14016,14231
6485,10196,4747
6486,7862,35519
6487,33413,40206
6488,11080,39049
6489,47782,17171
6490,29171,27081
6491,21740,28961
6492,38930,13199
6493,35899,11223
6494,23742,41597
6495,8491,13994
6496,12500,24512
6497,16711,24375
6498,34089,38182
6499,32136,20270
6500,8564,18718
6501,17689,10133
6502,48074,20650
6503,3914,35170
6504,40281,35680
6505,46231,9332
6506,17464,10490
6506,45951,20204
6506,23492,28721
6506,42718,12321
6506,20804,35448
6506,23988,10918
6506,24820,27251
6506,21547,14301
6506,18541,31079
6506,19627,19869
6507,13318,44658
6508,3917,8839
6509,42646,33617
6510,19710,33986
6511,22547,1117
6512,30410,2289
6513,10678,49761
6514,18784,42224
6515,29330,12534
6516,15319,30567
6517,29587,4883
6518,23125,3861
6519,40944,8598
6520,40447,2771
6521,43936,25320
6522,21611,41625
6523,22537,5277
6524,42370,23968
6525,6246,294
6526,838,21812
6527,12286,48002
6528,9517,4887
6529,32455,24107
6530,19689,22354
6531,1675,33329
6532,49007,21774
6533,39376,21107
6534,15829,45069
6535,27571,49768
6536,27274,16573
6537,22466,24099
6538,23069,37491
6539,24352,32901
6540,7778,49407
6541,8349,340
6542,36853,2747
6543,37688,8447
6544,18414,43277
6545,4111,15723
6546,4571,48291
6547,8007,1850
6548,4967,25380
6549,20331,6430
6550,10916,42944
6551,15624,313
6552,1620,23095
6553,27660,24485
6554,23796,3158
6555,20334,17824
6555,41011,34900
6555,36066,27575
6555,45998,23916
6555,37284,22170
6555,42221,39421
6555,37779,20883
6555,42704,22522
6555,48471,31839
6555,34111,42977
6556,27570,32119
6557,27214,49002
6558,46687,294
6559,32548,7723
6560,34015,26048
6561,5090,43732
6562,24488,9624
6563,24698,12895
6564,25181,45235
6565,39649,31918
6566,16426,30067
6567,24725,19016
6568,19973,8894
6569,23226,3998
6570,26690,6560
6571,16169,26397
6572,22098,38544
6573,25099,39628
6574,37086,29963
6575,45570,14664
6576,15711,33514
6576,45646,50986
6576,36612,53623
6576,38979,40741
6576,18235,61457
6576,29722,63146
6576,33566,41178
6576,28889,43592
6576,35225,59802
6576,41809,38678
6577,1590,41328
6578,19447,27985
6579,12401,41695
6580,26113,12709
6581,36357,12059
6582,46298,26682
6583,45278,32351
6584,16897,45
6585,39790,28351
6586,41424,36550
6587,30581,13195
6588,38104,15673
6589,31306,13117
6590,31987,10665
6591,22428,21631
6592,14099,10454
6593,15280,29730
6594,33990,14135
6595,13295,4156
6596,17576,23119
6597,5111,48697
6598,35710,47795
6599,21154,9947
6600,46035,23210
6601,49563,16566
6602,20090,48393
6603,5875,40401
6604,9910,28511
6605,42757,12756
6606,21247,7781
6607,9049,48959
6608,5390,21982
6609,12606,5440
6610,39720,46531
6611,33412,11503
6611,59972,21560
6611,59377,26957
6611,60328,12178
6611,35878,31446
6611,48486,12348
6611,43688,11536
6611,63391,19918
6611,54204,35142
6611,41069,16251
6612,14854,27820
6613,13457,29665
6614,971,44900
6615,33092,46929
6616,2555,46434
6617,9625,46664
6618,30729,19448
6619,10182,3067
6620,42709,22873
6621,27899,19273
6622,17882,17759
6623,42574,44602
6624,37579,29267
6625,45699,25597
6626,33230,326
6627,43048,45395
6628,43872,16491
6629,41552,39605
6630,4026,24849
6631,48126,29362
6632,22637,48615
6633,7691,26477
6634,42721,126
6635,35473,48359
6636,40797,36408
6637,340,31475
6638,33297,8452
6639,3841,16774
6640,6010,15252
6641,32428,28683
6642,27135,22049
6643,20423,14487
6644,21245,9284
6645,41378,43968
6646,45307,32685
6647,26340,41810
6648,40702,23399
6649,9010,14408
6650,26638,49470
6651,9356,42142
6652,23011,31019
6653,33401,43905
6654,24105,9431
6655,40399,1577
6655,57722,23740
6655,66548,15444
6655,46802,6279
6655,60357,30092
6655,42977,1944
6655,63569,21539
6655,67773,24007
6655,58467,2439
6655,59623,19906
6656,27423,32873
6657,28860,14838
6658,38250,4645
6659,3947,2906
6660,22508,27499
6661,33839,9652
6662,22306,15837
6663,35874,21114
6664,8032,7624
6665,46616,41649
6666,34840,17193
6667,20314,40917
6668,49998,45602
6669,38525,43861
6670,12986,34801
6671,34100,20617
6672,4285,47485
6673,11267,38873
6674,19052,46969
6675,46285,27451
6676,8910,9809
6677,38437,40965
6678,43588,41762
6679,25336,37830
6680,17264,19886
6681,1140,33092
6682,29416,47636
6683,6271,45015
6684,148,21951
6685,41035,35957
6686,34283,4502
6687,15392,4579
6688,45795,46859
6689,5583,36053
6690,21551,478
6691,17487,34806
6692,32329,12659
6693,45311,46424
6694,46742,8927
6695,21217,38035
6696,46092,12909
6697,10473,517
6698,23256,1543
6699,5344,17172
6700,39625,40288
6701,27944,35962
6702,11112,19261
6703,20182,13239
6704,38740,47101
6705,25186,9779
6706,24918,32435
6706,49224,62146
6706,25022,35481
6706,32668,54574
6706,39851,58016
6706,34127,60539
6706,32494,48050
6706,26421,35215
6706,26866,51051
6706,36906,36538
6707,30999,42276
6708,37603,45535
6709,46903,37898
6710,46464,20521
6711,154,21945
6712,28376,41560
6713,36769,2581
6714,48119,47077
6715,3358,29910
6716,46217,13767
6717,24689,33369
6718,11936,32137
6719,35179,25559
6720,22243,7102
6721,1983,45286
6722,2626,12463
6723,18087,23784
6724,28323,5859
6725,16308,25678
6726,16961,35584
6727,24653,1164
6728,40600,40493
6729,49614,37645
6730,9083,40658
6731,37863,32856
6732,7954,8569
6733,30962,45479
6734,9003,47284
6735,9910,38197
6736,7666,24860
6737,1267,15234
6738,29781,40902
6739,37911,27404
6740,36050,40478
6741,47622,24726
6742,15239,17011
6743,36224,22475
6744,35601,22263
6745,12487,48200
6746,2615,44761
6747,40898,27819
6748,38589,13047
6749,29336,1463
6750,39662,4175
6751,35963,9862
6752,4646,12770
6753,34202,10979
6754,34607,44436
6755,48684,40898
6756,35101,5666
6757,3069,35507
6758,12537,40748
6758,19154,55289
6758,29223,65700
6758,20485,57036
6758,15649,49440
6758,41381,51175
6758,18383,48856
6758,31146,52351
6758,36788,46027
6758,15898,64943
6759,40559,43381
6760,8453,4329
6761,2768,14495
6762,39232,1322
6763,2395,33568
6764,18004,18776
6765,40609,34544
6766,9096,17046
6767,39822,24654
6768,34145,18839
6769,27230,30884
6770,21592,20237
6771,22483,22080
6772,16321,42355
6773,15816,37851
6774,36911,41347
6775,23059,38044
6776,22631,1819
6777,3297,46154
6778,1989,21205
6779,46287,44144
6780,42261,2271
6781,5016,48954
6782,46175,30127
6783,9385,45040
6784,5419,40390
6785,14548,23040
6786,24642,14947
6787,4782,2342
6788,6735,9045
6789,34969,5582
6790,12233,25979
6791,32292,5901
6792,5263,15075
6793,141,42449
6794,14047,28634
6795,1091,25960
6796,46228,21164
6797,22136,30576
6798,12985,11544
6799,23764,22727
6800,37604,7888
6801,43491,19384
6802,40383,26637
6803,46650,19501
6804,28062,8653
6805,2185,45882
6806,4777,8570
6807,38612,17412
6808,49525,40003
6809,39990,2626
6810,18403,24925
6811,45950,35263
6812,14386,18605
6813,23529,40905
6814,21448,19587
6815,898,18406
6816,40304,10839
6817,17689,30812
6818,9828,32150
6819,31154,28965
6820,4833,9692
6821,24005,38060
6822,833,21848
6823,37696,33652
6824,45560,36987
6825,23607,17568
6826,34097,14203
6827,3881,24164
6828,3541,48552
6829,22677,26261
6830,14550,36661
6831,12858,29298
6832,1167,23302
6833,15693,24587
6834,44521,28758
6835,28564,7203
6836,10527,48444
6837,23500,17913
6838,1026,4427
6839,25728,24068
6840,2883,29223
6841,28893,23289
6842,35265,41826
6843,3963,4713
6844,46302,43711
6845,21302,21892
6846,20403,18291
6847,25026,39225
6848,36826,47869
6849,33032,10469
6850,34303,32541
6851,25218,5858
6852,42269,36830
6853,24517,24267
6854,7257,40043
6855,36790,20198
6856,34153,17842
6857,25796,25315
6858,11634,17728
6859,27553,42808
6860,29724,24379
6861,2769,13326
6862,21996,9744
6863,22300,38168
6864,45613,34711
6865,48592,27360
6866,12327,16129
6867,21690,20991
6868,35176,41473
6869,37017,20152
6870,19667,6008
6871,452,28370
6872,27991,3299
6873,33102,45039
6874,7813,2041
6875,4398,28659
6876,49186,16534
6877,38839,33306
6878,8538,20679
6879,30708,29743
6880,667,19326
6881,19989,49709
6882,44869,41554
6883,788,37467
6884,46051,15712
6885,45473,46232
6886,39707,27878
6887,10772,4248
6888,35779,31553
6889,23870,32643
6890,4621,26514
6891,24076,10854
6892,46646,10790
6893,18874,20758
6894,48022,17863
6895,9240,17517
6896,13266,9988
6897,4741,35557
6898,48582,2555
6899,2580,36881
6900,2910,11357
6901,20579,4019
6902,6548,26123
6903,41582,13821
6904,7093,38935
6905,14715,48655
6905,37554,71193
6905,39215,49131
6905,33163,70356
6905,36604,57940
6905,31909,62287
6905,20718,53498
6905,32060,50391
6905,18085,73360
6905,19516,51322
6906,13426,25085
6907,14804,4840
6908,4876,45300
6909,35119,42674
6910,29588,44567
6911,18033,29305
6912,12061,19537
6913,45070,7855
6914,10497,39532
6915,41483,22320
6916,38121,35872
6917,11941,33945
6918,41611,38393
6919,24228,47123
6920,19277,26660
6921,22153,12094
6922,10261,16294
6923,12240,3861
6924,33797,9871
6925,39941,40492
6926,42824,34878
6927,36077,3419
6928,39005,8429
6929,9178,37906
6930,41916,19141
6931,47180,16409
6932,17802,11523
6933,22141,15346
6934,13266,36787
6935,40472,17150
6936,1591,31118
6937,40620,44835
6938,27549,16925
6939,7482,44216
6940,43453,13346
6941,12824,19394
6942,35611,40582
6943,9337,17326
6944,27069,31037
6945,49611,13905
6946,39665,4408
6947,43765,17283
6948,44595,24159
6949,38427,32571
6950,27341,24602
6951,29872,11306
6952,46423,11111
6953,20359,29508
6954,20022,32545
6955,45153,36646
6956,28221,9844
6957,14521,6680
6958,44929,44059
6959,28510,38895
6960,32426,40203
6961,37918,38479
6962,25086,44031
6963,42366,23434
6964,21004,33665
6965,33272,9267
6966,47554,4018
6967,23770,9509
6968,36706,43901
6969,29344,16914
6970,49657,19004
6971,48727,24570
6972,10681,15468
6973,26527,33123
6974,44141,19798
6974,50043,36227
6974,63827,38438
6974,66383,22369
6974,44296,47215
6974,65028,36369
6974,67361,42359
6974,71970,36007
6974,68010,26043
6974,64073,20855
6975,28711,3985
6976,10338,31008
6977,43496,15308
6978,14604,437
6979,598,2376
6980,8441,26059
6981,30832,12502
6982,42411,32330
6982,45951,40456
6982,60025,61158
6982,55287,47399
6982,43046,60164
6982,47577,57676
6982,45793,39339
6982,71630,55166
6982,50990,53562
6982,55223,54365
6983,2615,12628
6984,29006,24445
6985,287,18381
6986,34173,9697
6987,3097,31268
6988,12185,37107
6989,44657,20799
6990,2123,17025
6991,5401,12922
6992,35193,18439
6993,41605,45417
6994,22536,37307
6995,9145,30871
6996,37218,15978
6997,41642,41513
6998,5699,26796
6999,46383,37689
7000,16279,32958
7001,31632,23096
7002,1464,8032
7003,12284,1901
7004,44204,43994
7005,35016,41535
7006,34182,14465
7007,32504,15286
7008,27440,42753
7009,44754,20789
7010,30683,37694
7011,34856,29955
7012,32967,39579
7013,4941,15878
7014,24970,46054
7015,6521,42295
7016,8856,32546
7017,15943,44545
7018,10117,29833
7019,17476,13596
7020,12874,30388
7021,34063,39861
7022,29804,29440
7023,30911,45938
7024,41529,169
7025,23516,6315
7026,18806,1326
7027,24205,24996
7028,15,41542
7029,2120,20020
7030,49070,1746
7031,11345,20286
7032,4703,46987
7033,49122,16929
7034,23730,4834
7035,10173,21455
7036,42480,1464
7037,2517,15914
7038,20236,19264
7039,25198,45688
7040,31454,33350
7041,19360,18514
7042,10241,29642
7043,42096,38175
7044,49020,38088
7045,29575,7584
7046,43305,44870
7047,11939,8924
7048,8778,40450
7049,6346,27069
7050,42495,25776
7051,13819,39618
7052,19521,32656
7053,908,37352
7054,12115,39148
7055,4534,46274
7056,4997,33004
7057,29235,40780
7058,29191,4325
7059,31161,35915
7060,32074,20993
7061,19478,14029
7062,11484,48329
7063,48752,2126
7064,30108,30113
7065,17388,8915
7066,40938,42425
7067,10143,32752
7068,10666,20081
7069,40494,6384
7070,11382,5468
7071,22708,24374
7072,40844,33879
7073,34647,19670
7074,42526,33781
7075,16272,43183
7076,37722,35642
7077,16804,6358
7078,44370,37180
7079,32315,17347
7080,46265,21261
7081,16173,13387
7082,41585,983
7083,21635,2051
7084,6074,31552
7085,44195,43074
7086,31015,37398
7087,43319,11189
7088,45830,42773
7089,15388,29187
7090,24482,4008
7091,4730,711
7092,5607,26348
7093,3189,49689
7094,48291,47647
7094,50490,57886
7094,61974,57526
7094,53650,54507
7094,61246,50636
7094,52264,70300
7094,53063,59502
7094,75553,55646
7094,64325,53896
7094,62007,73156
7095,16763,27093
7096,39421,22635
7097,28329,17295
7098,37120,10085
7099,788,19187
7100,22898,39005
7101,43842,36601
7102,32269,26744
7103,24330,48343
7104,45323,42021
7105,40005,3657
7106,18908,9947
7107,28602,34083
7108,39795,836
7109,10239,35596
7110,8267,9118
7111,45262,43097
7112,18548,16229
7113,34452,15750
7114,34401,25190
7115,9372,48879
7116,27838,7134
7117,16789,10548
7118,14555,33812
7119,28120,2769
7120,930,3361
7121,38119,38765
7122,894,45544
7123,18225,34184
7124,23079,34802
7125,13665,49782
7126,13536,31907
7127,12415,26541
7128,41173,36270
7129,37303,49936
7130,44290,20196
7131,38609,14916
7132,35732,27418
7133,26281,9726
7134,34613,15064
7135,4599,49167
7136,31315,21924
7137,2736,20765
7137,6062,36683
7137,12249,40596
7137,4512,41039
7137,20979,33677
7137,27541,28360
7137,17798,47671
7137,7691,39553
7137,22912,40741
7137,26429,32487
7138,20458,43421
7139,16880,22743
7140,6105,34372
7141,12214,33967
7142,15977,46212
7143,6787,10131
7144,33067,49785
7145,21029,49769
7146,8073,39635
7147,1859,20444
7148,42699,5579
7149,28879,19859
7150,29258,3166
7151,22674,34455
7152,24421,6024
7153,28441,7334
7154,30211,38750
7155,12305,40776
7156,48004,40179
7157,4433,39419
7158,17628,36214
7159,48806,11103
7160,11999,38908
7161,27104,2541
7162,28926,20093
7163,32050,11091
7164,41244,43028
7165,2296,9171
7166,17787,16905
7167,8370,39840
7168,42003,14778
7169,7118,25257
7170,18429,27716
7171,40740,3338
7172,49761,3107
7173,29104,16993
7174,35207,33334
7175,28559,37876
7176,46959,24169
7177,23244,30312
7178,43017,45686
7179,23393,30789
7180,12803,20806
7181,40870,29372
7182,15190,1645
7183,9080,17679
7184,27079,30203
7185,15816,34726
7186,30234,44090
7187,11031,35892
7188,26336,43628
7189,22478,43303
7190,38211,1929
7191,8556,25503
7192,46941,30878
7193,22248,12110
7194,40008,45969
7195,18923,38639
7196,33580,35240
7197,43715,44296
7198,14260,29789
7199,24691,46569
7200,31330,24721
7201,47278,27599
7202,46520,814
7203,25951,5300
7204,28196,42587
7205,17508,1716
7206,1641,2357
7207,4548,36698
7208,803,31306
7209,96,36616
7210,16398,8418
7211,46620,39874
7212,8413,24152
7213,16437,47950
7214,2453,20638
7215,20678,24225
7216,36042,27831
7217,14794,17023
7218,46509,3305
7219,14969,25394
7220,35022,2546
7221,44302,16204
7222,48116,27603
7223,20628,43777
7224,32003,31253
7225,5439,8560
7226,37696,8449
7227,38638,13351
7228,19415,18224
7229,19135,30530
7230,46865,14633
7231,21020,44584
7232,21658,10157
7233,44749,13816
7234,23637,24842
7235,12188,48774
7236,17960,11729
7237,1448,8373
7238,35319,39647
7239,34650,29096
7240,14951,28674
7241,2429,19845
7242,25368,19777
7243,26468,6777
7244,12818,24487
7245,21113,2713
7246,33753,11578
7247,4596,8285
7248,4250,34325
7249,47975,9819
7250,48728,7412
7251,48575,18322
7252,40170,48622
7253,15522,45118
7254,31819,10069
7255,1966,4975
7256,9618,45588
7257,15734,1178
7258,20585,48473
7259,39828,8427
7260,23978,14101
7261,46639,42087
7262,22684,10420
7263,8350,47711
7264,18550,38941
7265,30430,7860
7266,33856,5200
7267,32775,38733
7268,28857,20912
7269,18921,23404
7269,43848,29633
7269,27954,41760
7269,28892,52239
7269,38288,51472
7269,27944,29463
7269,40535,45950
7269,43329,26617
7269,31235,44538
7269,47164,42659
7270,48042,37491
7271,19002,5129
7272,45129,29463
7273,49920,43807
7274,48444,31070
7275,39107,14084
7276,6428,4358
7277,18232,46668
7278,46236,3534
7279,9326,35664
7280,17402,44934
7281,10650,22805
7282,43822,25184
7283,17377,43438
7284,34199,15627
7285,12250,29499
7285,13038,50723
7285,20100,49307
7285,21126,54623
7285,20314,43609
7285,39557,30905
7285,14262,56006
7285,36691,52037
7285,19915,43977
7285,21168,45571
7286,24990,44498
7287,48563,38202
7287,63337,42127
7287,62343,46363
7287,75442,64092
7287,77363,38528
7287,64583,67404
7287,75842,66524
7287,50030,60894
7287,51002,53368
7287,70290,39838
7288,28275,45178
7289,11173,575
7290,34287,28059
7291,34856,25873
7292,2453,7614
7293,33176,46140
7294,18414,15321
7295,22309,28043
7296,47913,3854
7297,517,37677
7298,4078,37239
7299,12306,27054
7300,41683,1699
7301,9783,21140
7302,615,49397
7303,6824,21665
7304,29463,44896
7305,6709,30669
7306,46199,30421
7307,4918,638
7308,4073,15738
7309,23234,16308
7310,39523,29334
7311,8946,43832
7312,22933,22467
7313,13959,16821
7314,4323,15740
7315,9556,34735
7316,23891,18993
7317,19161,35757
7318,49691,13827
7319,37002,18495
7320,44411,1781
7321,47837,17511
7322,40814,41847
7323,33458,28528
7324,7244,2136
7325,18996,32495
7326,22410,13158
7327,32234,22176
7328,40623,9639
7329,41830,14111
7330,37585,6324
7331,10566,32705
7332,30066,24739
7333,18523,31114
7334,37471,14913
7335,21208,31663
7336,9529,38405
7337,13414,2957
7338,25224,3751
7339,10748,32127
7340,8911,13946
7341,8797,4813
7342,45799,13707
7343,18772,6308
7344,33580,6980
7345,40399,18341
7346,24822,3685
7347,19695,11222
7348,923,23528
7349,24528,31145
7350,25132,47989
7350,43649,65052
7350,35348,52822
7350,29838,71976
7350,46534,62752
7350,36963,54328
7350,28862,51976
7350,30283,71729
7350,29888,67671
7350,32968,55187
7351,25982,2274
7352,25556,17921
7353,14339,33987
7354,30849,31331
7355,17850,654
7356,5951,3415
7357,31378,14738
7358,5636,2199
7359,9137,45262
7360,24246,16735
7361,31980,7169
7362,24567,38624
7363,42346,38419
7364,24633,47008
7365,37693,33648
7366,38665,27202
7367,22750,48872
7368,16938,2084
7369,21718,47016
7370,36609,2917
7371,3659,21259
7372,44848,47636
7373,14416,8662
7374,40128,12731
7375,26080,43807
7376,24375,27074
7377,41958,5378
7378,36015,43375
7379,30594,21558
7380,31886,20734
7381,45751,47354
7382,44212,42170
7383,16024,12274
7384,7455,31705
7385,28571,5938
7386,40923,24292
7387,3210,34990
7388,4634,29829
7389,39382,13741
7390,37412,6190
7391,6012,40705
7392,16419,48163
7393,20758,15581
7394,14947,24634
7395,30610,8461
7396,2504,16195
7397,503,13873
7398,9748,44083
7399,37325,21796
7400,18093,4243
7401,652,44379
7402,6525,19912
7403,888,22228
7404,34326,15036
7405,43433,1416
7406,30657,46718
7407,22137,37990
7408,49376,4712
7409,37778,42884
7410,14621,5690
7411,9613,2753
7412,6194,18050
7413,32285,47303
7414,26217,44429
7415,33517,25172
7416,12773,8205
7417,24781,48230
7418,42408,10336
7419,33553,15371
7420,32832,15470
7421,39293,4906
7422,29542,4137
7423,22428,39251
7424,26984,23650
